PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones,Edad_Cliente,Tiempo
3,7,1,2.0,1,0,0,1,1,8,1,1,0,4.0,1,2.0,0,2475,18366,1,7,31,8
3,7,1,2.0,1,0,0,1,2,22,1,1,0,3.0,1,3.0,1,2475,18718,0,4,55,0
3,7,1,2.0,1,0,0,1,1,19,1,1,0,4.0,1,0.0,0,1124,12729,1,4,47,5
3,7,1,2.0,1,0,0,1,1,4,0,1,0,0.0,0,2.0,0,5890,19477,0,5,43,0
3,7,1,2.0,1,0,0,1,1,32,0,1,0,4.0,0,2.0,0,3599,18340,1,4,44,9
3,7,1,2.0,1,1,0,1,1,8,0,1,0,2.0,0,1.0,0,4877,15984,1,4,57,10
3,7,1,2.0,1,0,0,1,1,11,1,0,0,2.0,1,3.0,1,8352,41134,0,4,43,0
3,7,1,2.0,1,0,0,1,1,36,1,0,0,2.0,1,3.0,1,6745,58561,0,7,56,0
3,7,1,2.0,1,0,0,1,1,8,1,0,0,4.0,1,2.0,0,4497,3705,1,4,39,7
3,7,1,1.0,1,1,0,1,1,16,0,0,0,4.0,0,3.0,1,6227,8565,1,2,61,10
3,7,0,2.0,1,0,0,1,1,8,0,0,0,3.0,0,0.0,0,1432,5777,1,4,39,4
3,7,0,2.0,1,0,0,0,1,19,0,0,0,2.0,0,3.0,1,5097,15041,0,6,56,0
3,7,0,2.0,1,3,0,1,1,8,1,0,0,4.0,0,0.0,0,5097,26873,1,3,40,7
3,5,0,2.0,0,0,0,1,1,8,1,0,0,4.0,1,1.0,0,2476,15597,1,2,46,7
3,5,0,2.0,0,0,0,1,1,50,0,0,0,3.0,1,2.0,0,2561,22343,0,4,43,0
3,5,0,2.0,0,2,0,1,1,41,1,0,0,0.0,1,0.0,1,5189,30391,1,1,41,7
3,5,0,1.0,1,2,3,1,1,8,0,0,0,3.0,1,0.0,0,3428,10748,1,4,40,7
3,5,0,1.0,1,3,0,1,1,43,0,0,0,4.0,1,2.0,0,4401,12652,1,2,45,9
3,5,0,1.0,1,3,0,1,1,52,1,0,0,0.0,1,3.0,1,2018,14735,0,3,43,0
3,5,0,1.0,1,0,0,0,1,13,0,0,0,0.0,1,1.0,0,4317,13898,0,2,54,0
3,5,0,1.0,1,3,0,1,1,8,1,0,0,1.0,1,3.0,1,2018,11959,0,3,42,0
3,5,0,1.0,1,0,0,0,1,8,0,1,0,0.0,1,1.0,0,1098,11780,0,2,51,0
3,5,0,1.0,1,2,0,1,1,52,1,0,0,4.0,1,3.0,1,3647,9721,1,2,52,7
3,5,0,1.0,1,3,0,1,2,27,1,0,0,4.0,1,2.0,0,4736,16572,1,2,50,10
3,5,0,1.0,1,2,0,1,1,43,0,0,0,3.0,1,0.0,0,5970,12462,1,3,52,10
3,5,0,1.0,1,3,0,0,2,50,0,0,0,3.0,1,0.0,0,2605,17945,0,2,48,0
3,5,0,1.0,1,2,0,1,1,32,1,0,0,3.0,1,0.0,0,3503,7641,0,2,40,0
3,5,0,1.0,1,0,0,1,1,36,0,0,0,2.0,1,0.0,0,2561,10581,0,3,56,0
3,5,0,1.0,1,3,0,1,1,9,1,0,1,4.0,0,0.0,1,7430,0,0,2,33,0
3,5,0,1.0,1,0,0,1,2,32,1,0,1,4.0,1,0.0,0,4670,19051,1,1,53,10
3,5,0,1.0,1,2,3,1,1,0,1,0,1,3.0,1,0.0,0,6083,14847,1,2,41,6
3,5,0,1.0,1,3,0,1,1,35,1,0,1,4.0,1,0.0,0,4670,17816,1,2,57,10
3,7,0,2.0,0,0,0,1,1,32,0,0,0,4.0,1,0.0,0,2561,9326,1,2,41,6
3,7,0,2.0,0,2,0,1,1,32,1,0,0,3.0,1,1.0,0,3647,8645,0,2,58,0
3,7,0,1.0,1,3,3,1,1,42,0,0,0,3.0,1,3.0,1,2342,15820,0,2,37,0
3,7,0,1.0,1,1,0,1,1,8,0,1,0,3.0,1,2.0,0,4670,13639,1,3,47,9
3,7,0,1.0,1,3,0,0,1,22,1,0,0,4.0,1,0.0,0,7496,12451,1,3,25,7
3,7,0,1.0,1,0,0,1,1,11,1,0,0,4.0,1,2.0,0,4405,8548,1,2,41,8
3,7,0,1.0,1,0,3,1,1,8,1,0,0,2.0,1,0.0,0,4401,10677,0,3,57,0
3,5,1,1.0,1,0,0,1,1,16,1,0,0,0.0,1,3.0,1,3994,30181,1,0,62,6
3,5,1,1.0,1,3,0,1,1,52,1,1,0,3.0,1,3.0,1,1141,13987,1,4,46,6
3,5,1,1.0,1,1,2,1,1,45,0,1,0,3.0,1,3.0,1,1141,17203,1,3,62,6
3,5,1,1.0,1,3,0,0,1,38,0,0,0,4.0,1,3.0,1,4063,33815,1,0,42,6
3,5,1,1.0,1,2,0,1,1,52,0,0,0,0.0,1,3.0,1,3748,23227,0,3,52,0
3,5,1,1.0,1,2,0,1,2,16,0,1,0,4.0,1,3.0,1,6326,16337,1,2,39,6
3,5,1,1.0,1,0,2,0,1,16,1,0,0,0.0,1,3.0,1,2861,7031,0,2,37,0
3,5,1,1.0,1,2,0,1,1,35,0,0,0,4.0,1,2.0,1,3794,12160,1,4,48,8
3,5,1,1.0,1,2,3,1,1,1,0,0,0,3.0,1,2.0,1,3794,12922,0,4,62,0
3,5,1,1.0,1,2,0,1,1,2,1,0,0,3.0,1,2.0,1,9185,21455,1,3,52,10
3,5,1,1.0,1,3,0,1,1,32,1,0,0,3.0,1,3.0,1,2662,22992,0,4,44,0
3,5,1,1.0,1,3,0,1,1,17,0,1,0,2.0,1,3.0,1,2662,20909,0,3,39,0
3,5,1,1.0,1,2,0,1,1,32,1,0,0,3.0,1,2.0,1,3748,14116,0,3,43,0
3,5,1,1.0,1,0,0,1,1,32,1,1,0,1.0,1,1.0,1,2662,17959,0,3,53,0
3,5,1,1.0,1,0,0,1,1,8,0,0,0,4.0,1,2.0,1,2662,17352,1,2,41,8
3,5,1,1.0,1,2,0,1,1,32,1,0,0,4.0,1,0.0,0,5338,37045,1,2,51,8
3,5,1,1.0,1,0,0,1,1,33,0,0,0,0.0,0,3.0,1,2662,0,0,2,37,0
3,5,1,1.0,1,0,3,1,1,3,0,1,0,2.0,1,3.0,1,2708,9264,0,3,59,0
3,5,1,1.0,1,1,0,1,1,37,0,1,0,3.0,1,3.0,1,2662,4437,0,2,50,0
3,5,1,1.0,1,2,0,1,1,8,1,0,1,4.0,1,1.0,0,3559,9539,1,1,49,7
3,5,1,1.0,1,2,0,1,1,4,1,0,1,3.0,1,3.0,1,3605,15379,0,2,38,0
3,5,1,1.0,1,3,0,0,1,50,1,0,0,3.0,1,1.0,0,2662,16198,0,1,58,0
3,5,1,1.0,1,1,0,1,1,11,0,0,0,3.0,1,3.0,1,2662,14435,1,2,48,7
3,5,1,1.0,1,2,0,1,0,32,1,0,1,3.0,1,3.0,1,7680,10696,1,1,44,6
3,5,1,1.0,1,2,3,1,1,36,1,0,1,0.0,1,3.0,1,8600,29441,0,2,47,0
3,5,1,1.0,1,2,0,1,1,24,1,0,0,0.0,1,0.0,0,5407,44285,1,2,44,8
3,5,1,1.0,1,2,3,1,1,32,1,0,0,3.0,1,2.0,0,6166,16411,1,2,58,6
3,5,1,1.0,1,2,0,1,1,23,1,0,0,3.0,1,2.0,1,4157,39697,1,2,42,7
3,5,1,1.0,1,0,0,1,1,32,1,0,1,3.0,1,3.0,1,4822,17742,1,1,57,10
3,5,1,1.0,1,0,0,1,1,32,0,0,1,4.0,1,3.0,1,2662,12123,1,2,47,7
3,5,1,1.0,1,3,3,1,0,22,1,0,1,3.0,1,0.0,0,4822,34442,1,0,53,7
3,5,1,1.0,1,0,0,1,1,8,0,0,1,4.0,1,1.0,0,5262,28471,1,2,60,8
3,5,1,1.0,1,2,0,1,1,47,1,0,0,2.0,1,3.0,1,4550,22881,0,1,51,0
3,5,1,1.0,1,0,0,1,1,25,0,0,0,2.0,0,1.0,0,2662,0,0,2,32,0
3,5,1,1.0,1,2,0,1,1,16,0,0,1,3.0,0,0.0,0,4909,0,0,1,48,0
3,5,1,1.0,1,2,0,1,1,20,1,0,1,0.0,0,0.0,0,4182,0,0,0,66,0
3,5,1,1.0,1,2,3,1,2,9,0,0,1,0.0,0,0.0,0,4909,0,0,0,52,0
3,5,1,1.0,1,2,0,1,1,32,1,0,1,0.0,0,0.0,0,6273,0,1,1,26,8
3,5,1,1.0,0,3,3,1,1,39,1,0,0,0.0,1,3.0,1,2561,12301,0,4,38,0
3,5,1,1.0,0,0,3,1,1,27,0,0,0,1.0,1,2.0,0,2561,24298,0,3,57,0
3,5,1,1.0,0,3,0,1,1,32,1,0,0,4.0,1,2.0,0,3908,37658,1,1,42,6
3,5,1,1.0,0,0,0,1,1,29,0,0,0,1.0,1,3.0,1,2561,21625,0,2,39,0
3,5,1,1.0,0,2,0,1,1,26,1,0,0,3.0,1,3.0,1,5290,14071,1,2,40,10
3,5,1,1.0,0,0,0,1,1,21,0,0,0,2.0,1,0.0,0,2929,22266,0,1,41,0
3,5,1,1.0,0,0,3,1,1,3,1,0,0,1.0,1,1.0,0,2561,29286,0,1,39,0
3,5,1,1.0,0,2,0,1,1,52,1,0,0,4.0,0,0.0,0,4922,0,1,0,41,6
3,5,1,1.0,0,2,0,1,1,0,0,0,1,3.0,0,0.0,0,4751,0,0,0,32,0
3,5,1,2.0,1,2,0,0,1,39,0,0,1,2.0,0,2.0,0,6429,0,0,1,57,0
3,5,1,2.0,1,2,0,1,1,32,1,0,0,3.0,1,0.0,0,7620,38019,1,2,60,10
3,5,1,2.0,1,2,0,1,1,52,1,0,0,4.0,0,3.0,1,5080,0,1,2,30,7
3,5,1,2.0,1,0,0,1,1,8,0,0,0,4.0,0,0.0,0,2662,0,1,2,31,4
3,5,1,2.0,1,2,0,1,1,0,0,0,1,0.0,0,0.0,0,4909,0,0,0,49,0
3,5,1,2.0,1,2,0,1,1,52,0,0,1,3.0,0,0.0,0,6749,0,1,2,28,8
3,5,1,2.0,0,0,0,1,1,7,1,0,0,0.0,1,3.0,1,2561,13084,0,3,59,0
3,5,1,2.0,0,2,2,1,1,50,1,0,1,4.0,1,3.0,1,5189,41434,1,2,61,8
3,5,1,2.0,0,0,0,1,1,48,1,0,0,4.0,1,0.0,0,4670,24253,1,1,62,6
3,5,1,2.0,0,0,0,1,1,32,1,0,0,3.0,0,0.0,0,2561,0,1,2,24,4
3,5,1,2.0,0,2,0,1,1,32,1,0,0,4.0,0,0.0,0,6442,0,1,1,23,8
3,5,1,2.0,0,2,0,1,1,8,0,0,1,3.0,0,0.0,0,4751,0,1,0,71,6
3,5,1,2.0,0,2,0,1,1,43,0,0,1,0.0,0,0.0,0,4751,0,0,1,59,0
3,5,1,2.0,0,2,0,0,1,32,0,0,1,0.0,0,0.0,0,4751,0,0,1,69,0
3,5,0,2.0,0,2,0,1,1,27,1,0,0,3.0,1,0.0,0,4922,13816,0,1,51,0
3,5,0,1.0,1,2,0,0,1,8,1,0,0,3.0,0,0.0,1,8211,0,1,1,24,10
3,5,0,1.0,1,2,3,1,1,19,1,0,0,0.0,0,0.0,0,8211,0,1,2,40,10
3,5,0,1.0,1,2,0,1,1,32,0,0,1,3.0,0,0.0,0,4751,0,0,1,41,0
3,5,0,1.0,1,2,0,1,1,32,0,0,1,3.0,1,0.0,0,4751,19231,1,1,50,10
3,5,0,1.0,1,2,0,1,1,43,0,0,1,3.0,0,0.0,0,4751,0,0,1,66,0
3,5,0,1.0,1,3,3,1,1,45,1,0,0,2.0,0,0.0,0,4670,0,1,1,48,6
3,5,0,1.0,1,0,0,1,1,46,0,0,0,0.0,0,0.0,0,2561,0,0,1,62,0
3,5,0,1.0,1,2,0,1,1,32,0,0,1,0.0,0,0.0,0,7126,0,1,1,48,9
3,5,0,1.0,1,0,3,1,1,32,0,0,0,0.0,0,0.0,0,4083,0,0,1,44,0
3,5,0,1.0,1,2,0,1,1,27,0,0,1,0.0,0,0.0,0,4751,0,0,1,48,0
3,5,0,1.0,1,2,0,1,1,45,0,0,1,0.0,0,0.0,0,4751,0,0,1,35,0
3,5,0,1.0,1,2,0,1,1,32,0,0,1,0.0,0,0.0,0,4751,0,0,0,23,0
3,7,1,1.0,1,0,0,1,1,48,0,0,0,4.0,1,3.0,1,1141,25369,1,2,49,8
3,7,1,1.0,1,0,0,1,1,35,0,0,0,4.0,1,2.0,0,3994,35969,1,0,37,6
3,7,1,1.0,1,2,0,1,2,27,1,0,0,4.0,1,2.0,0,4479,9533,1,2,41,8
3,7,1,1.0,1,2,0,1,1,48,1,0,0,3.0,1,3.0,1,3559,15403,0,3,26,0
3,7,1,1.0,1,2,3,0,1,8,1,0,1,4.0,1,1.0,0,6944,20203,1,2,58,8
3,7,1,1.0,1,2,0,1,1,8,1,0,0,3.0,1,3.0,1,3559,28363,1,2,37,6
3,7,1,1.0,1,0,2,1,1,8,0,1,0,3.0,1,1.0,0,2662,11732,0,2,33,0
3,7,1,1.0,1,3,0,1,1,27,1,0,1,3.0,1,1.0,1,4822,35399,1,2,47,7
3,7,1,1.0,1,0,0,0,1,47,0,0,0,3.0,1,1.0,0,4548,19719,0,2,42,0
3,7,1,1.0,1,0,0,1,1,25,0,0,0,0.0,1,3.0,1,2708,16877,0,2,48,0
3,7,1,1.0,1,3,2,1,1,20,1,0,0,4.0,1,3.0,1,4891,18266,1,2,38,10
3,7,1,1.0,1,2,3,1,1,32,1,0,1,3.0,1,3.0,1,10140,15146,1,2,42,10
3,7,1,1.0,1,2,0,1,1,52,1,0,1,4.0,1,3.0,1,3605,19875,1,2,38,9
3,7,1,1.0,1,2,0,1,1,2,1,0,1,2.0,1,2.0,0,4550,36091,0,1,57,0
3,7,1,1.0,1,2,0,1,1,27,1,0,0,4.0,0,2.0,0,5448,0,1,2,55,7
3,7,1,1.0,1,2,0,0,2,6,1,0,1,2.0,1,1.0,0,7101,11993,1,2,56,6
3,7,1,1.0,1,2,0,0,1,32,0,0,1,0.0,0,3.0,1,4909,0,0,1,33,0
3,7,1,1.0,1,0,0,1,1,4,1,0,0,3.0,0,0.0,1,4822,0,1,1,44,6
3,7,1,1.0,1,2,0,1,1,20,1,0,0,4.0,1,3.0,1,5080,19244,1,0,48,10
3,7,1,1.0,1,0,0,1,1,32,1,0,0,4.0,0,3.0,1,4822,0,1,2,68,6
3,7,1,1.0,1,2,0,1,1,37,1,0,0,2.0,0,2.0,1,8448,0,1,2,58,10
3,7,1,1.0,1,2,0,1,1,8,1,0,1,4.0,0,0.0,1,4909,0,0,1,63,0
3,7,1,1.0,1,3,0,1,2,25,0,0,0,0.0,0,0.0,0,2662,0,0,1,69,0
3,7,1,1.0,1,0,0,1,1,47,0,0,0,3.0,0,0.0,0,4182,0,1,1,63,6
3,7,1,1.0,1,2,0,1,1,47,0,0,1,0.0,0,0.0,0,4909,0,0,1,36,0
3,7,1,1.0,1,2,0,0,1,8,0,0,1,2.0,0,0.0,0,4909,0,0,1,30,0
3,7,1,1.0,1,2,0,1,1,4,1,0,1,0.0,0,0.0,0,4909,0,0,0,66,0
3,7,1,1.0,1,2,0,1,1,25,0,0,1,0.0,0,0.0,0,4909,0,0,1,21,0
3,7,1,1.0,1,2,3,0,1,9,1,0,0,2.0,0,3.0,1,5080,0,0,1,55,0
3,7,1,1.0,1,2,0,1,1,22,1,0,0,3.0,1,0.0,0,5448,23166,1,1,51,7
3,7,1,1.0,1,2,3,1,1,32,1,0,0,3.0,1,0.0,0,5448,21480,1,1,49,6
3,7,1,1.0,1,0,0,1,1,35,1,0,0,1.0,0,0.0,0,4822,0,1,1,61,6
3,7,1,1.0,1,0,0,1,1,39,0,0,0,4.0,1,0.0,0,4502,29953,1,0,52,7
3,7,1,1.0,1,0,0,0,1,10,1,0,0,3.0,1,0.0,0,6273,32067,1,2,48,8
3,7,1,1.0,1,2,0,0,1,23,0,0,1,0.0,0,0.0,0,4909,0,0,0,31,0
3,7,1,1.0,1,2,0,1,1,11,0,0,1,0.0,0,0.0,0,4909,0,0,0,37,0
3,7,1,1.0,1,2,0,0,1,52,0,0,1,0.0,0,0.0,0,6431,0,0,1,62,0
3,7,1,1.0,0,3,0,1,1,32,0,0,0,4.0,1,2.0,0,2605,19740,1,3,45,8
3,7,1,1.0,0,2,0,1,1,32,1,0,0,4.0,1,2.0,0,6017,37508,1,0,52,8
3,7,1,1.0,0,0,0,1,1,12,0,0,0,2.0,1,2.0,0,3481,23100,0,2,46,0
3,7,1,1.0,0,2,3,1,1,32,1,0,0,4.0,0,3.0,1,8211,0,1,1,28,10
3,7,1,1.0,0,0,0,1,1,43,0,0,0,3.0,1,1.0,0,4392,29335,0,1,61,0
3,7,1,1.0,0,0,0,0,1,32,0,0,0,4.0,1,0.0,0,4083,19684,1,1,44,10
3,7,1,1.0,0,2,0,1,1,2,0,0,0,0.0,0,3.0,1,2462,0,0,1,34,0
3,7,1,2.0,0,0,0,1,1,43,1,0,0,4.0,1,3.0,1,3842,32209,1,2,61,6
3,7,0,2.0,0,0,0,0,1,47,1,0,0,4.0,0,0.0,0,2561,0,1,1,47,4
3,7,0,2.0,0,0,0,1,1,32,0,0,0,4.0,0,0.0,0,2561,0,1,1,54,4
3,7,0,2.0,0,2,0,1,1,39,1,0,0,2.0,1,1.0,0,8211,23342,1,2,42,9
3,7,0,2.0,0,2,0,1,1,50,0,0,1,3.0,0,0.0,0,6216,0,1,0,44,8
3,7,0,2.0,0,2,0,1,1,50,1,0,1,0.0,0,0.0,0,4760,0,0,0,39,0
3,7,0,1.0,1,2,0,1,1,27,1,0,1,4.0,1,3.0,1,4392,11373,1,2,47,8
3,7,0,1.0,1,2,0,1,1,32,0,0,1,0.0,0,0.0,0,6273,0,0,1,45,0
3,7,0,1.0,1,2,3,1,1,33,1,0,1,2.0,0,0.0,0,5546,0,0,1,37,0
3,7,0,1.0,1,2,0,1,1,32,0,0,1,0.0,0,0.0,0,4751,0,0,0,29,0
3,7,0,1.0,1,2,3,1,1,9,0,0,1,0.0,0,0.0,0,4751,0,0,1,53,0
3,7,0,1.0,1,0,0,1,1,30,0,0,0,0.0,0,0.0,0,2561,0,0,1,32,0
3,7,0,1.0,1,2,0,0,0,16,0,0,1,0.0,0,0.0,0,4751,0,0,0,42,0
3,7,0,1.0,1,2,0,1,1,32,0,0,1,0.0,0,0.0,0,4751,0,0,0,48,0
3,7,0,1.0,1,2,0,1,1,32,0,0,1,0.0,0,0.0,0,7126,0,1,0,69,9
3,7,1,2.0,0,2,3,0,1,48,0,0,1,4.0,0,0.0,0,4751,0,1,1,41,6
3,7,1,1.0,1,0,2,0,2,31,0,0,0,2.0,0,1.0,0,5853,24634,0,4,52,0
8,6,0,2.0,1,0,3,0,1,36,0,1,0,4.0,0,2.0,0,751,7953,1,4,59,4
8,6,0,2.0,1,0,0,1,1,32,0,1,0,0.0,0,3.0,1,0,14167,0,4,38,0
8,6,0,2.0,1,0,0,1,1,32,0,0,0,4.0,0,0.0,0,751,10902,1,4,28,5
8,6,0,2.0,1,0,3,1,1,19,1,1,0,2.0,1,3.0,1,0,26218,0,5,40,0
8,6,0,2.0,1,0,0,1,1,50,0,1,0,4.0,0,0.0,0,0,9298,0,3,46,0
8,6,0,2.0,1,0,1,1,1,8,0,0,0,3.0,0,3.0,1,751,9297,0,2,47,0
8,6,0,2.0,1,0,0,1,1,30,0,0,0,2.0,0,0.0,0,751,18452,0,3,54,0
8,6,0,2.0,1,3,0,1,2,49,0,1,0,4.0,0,2.0,0,0,15651,0,4,50,0
8,6,0,2.0,1,0,0,0,1,8,0,1,0,4.0,1,0.0,0,828,17363,1,4,38,6
8,6,0,2.0,1,0,0,1,1,11,1,0,0,3.0,1,0.0,1,0,18812,0,2,54,0
8,6,0,2.0,1,3,0,1,1,8,0,0,0,4.0,1,0.0,1,2561,18498,1,4,56,8
8,6,0,2.0,1,3,0,0,1,32,0,1,0,3.0,1,3.0,1,1648,31812,1,2,57,4
8,6,0,2.0,1,3,0,1,1,36,0,0,0,2.0,1,3.0,1,1098,6073,0,2,52,0
8,6,0,2.0,1,0,0,1,1,8,0,1,0,4.0,1,1.0,0,1098,9891,1,4,56,5
8,6,0,2.0,1,0,3,0,1,30,1,0,0,0.0,1,0.0,0,828,13782,1,4,49,5
8,6,0,2.0,1,3,0,1,1,52,1,0,0,3.0,0,0.0,0,2476,0,1,4,42,4
8,6,0,2.0,1,3,0,1,2,8,0,1,0,4.0,1,3.0,1,2561,20227,0,2,42,0
8,6,0,2.0,1,0,0,0,1,33,0,1,0,3.0,0,3.0,1,1648,10819,1,2,61,5
8,6,0,2.0,1,0,0,0,1,0,0,0,0,2.0,1,0.0,1,2498,17084,0,4,58,0
8,6,0,2.0,1,0,0,1,1,8,0,1,0,4.0,0,3.0,1,1098,6737,1,4,55,4
8,6,0,2.0,1,0,0,0,1,19,0,0,0,2.0,1,2.0,0,2476,12394,0,2,48,0
8,6,0,2.0,1,0,0,1,1,30,1,0,0,0.0,1,2.0,0,1098,5885,0,4,46,0
8,6,0,2.0,1,2,0,0,1,22,0,0,0,4.0,1,2.0,0,2184,15545,0,3,39,0
8,6,0,2.0,1,0,0,1,1,13,1,0,0,2.0,1,0.0,0,1829,9203,0,2,43,0
8,6,0,2.0,1,3,0,0,1,2,0,0,0,2.0,1,3.0,1,1829,6071,0,2,52,0
8,6,0,2.0,1,2,0,1,1,52,1,0,0,3.0,1,2.0,1,3121,15254,0,2,49,0
8,6,0,2.0,1,2,0,1,1,8,1,0,0,3.0,1,0.0,0,2915,12297,0,4,69,0
8,6,0,2.0,1,2,0,1,1,21,1,0,0,4.0,1,3.0,1,2915,8895,0,2,47,0
8,6,0,2.0,1,0,0,0,1,32,0,1,0,4.0,1,0.0,0,1829,10545,1,2,39,6
8,6,0,2.0,1,2,2,0,1,8,1,0,0,4.0,1,0.0,0,2915,19631,1,2,56,8
8,6,0,2.0,1,3,0,1,1,8,0,0,0,2.0,1,3.0,1,3669,13889,0,2,57,0
8,6,0,2.0,1,2,0,1,1,8,1,0,0,4.0,1,0.0,1,4755,13591,1,2,39,9
8,6,0,2.0,1,2,0,0,1,35,1,0,0,0.0,1,0.0,0,2915,9096,0,3,53,0
8,6,0,2.0,1,3,0,1,1,48,0,0,0,3.0,1,0.0,1,1829,12152,0,2,59,0
8,6,0,2.0,1,2,0,1,1,47,1,0,0,2.0,1,0.0,0,2727,12280,0,2,40,0
8,6,0,2.0,1,2,0,1,1,50,1,0,0,4.0,1,0.0,0,4372,31734,1,3,62,7
8,6,0,2.0,1,0,0,0,1,8,0,0,0,4.0,1,0.0,0,1829,15156,0,2,55,0
8,6,0,2.0,1,0,0,0,1,32,1,0,0,4.0,1,0.0,0,3571,15862,1,2,52,8
8,6,0,2.0,1,0,0,1,1,2,0,0,0,0.0,1,0.0,0,1829,10754,0,2,54,0
8,6,0,2.0,1,0,0,1,1,48,0,0,0,1.0,1,0.0,0,1829,21775,0,2,46,0
8,6,0,2.0,1,0,0,1,2,19,0,1,0,4.0,1,3.0,1,1829,14290,1,2,51,6
8,6,0,2.0,1,3,0,1,1,32,0,0,0,4.0,1,0.0,0,1829,15924,1,2,41,7
8,6,0,2.0,1,3,0,1,1,2,0,0,0,3.0,1,3.0,1,1829,6817,0,1,48,0
8,6,0,2.0,1,2,0,1,1,52,1,0,0,3.0,1,0.0,0,2727,6730,0,1,59,0
8,6,0,2.0,1,0,0,1,1,7,1,0,0,0.0,1,0.0,0,1829,6121,0,3,54,0
8,6,0,2.0,1,3,0,1,1,19,1,1,0,0.0,1,3.0,1,3571,5967,1,1,51,6
8,6,0,2.0,1,3,0,0,1,49,0,0,0,4.0,1,3.0,1,1829,8005,0,2,51,0
8,6,0,2.0,1,0,0,1,1,45,0,0,0,3.0,1,1.0,0,1829,10851,0,2,51,0
8,6,0,2.0,1,3,3,1,1,32,0,0,0,4.0,1,0.0,0,1829,13042,1,2,46,6
8,6,0,2.0,1,0,0,1,0,48,0,0,0,2.0,1,0.0,0,1829,8545,0,2,61,0
8,6,0,2.0,1,2,0,1,1,8,1,0,0,4.0,1,0.0,0,2727,14112,1,3,50,7
8,6,0,2.0,1,0,0,1,1,27,0,0,0,4.0,1,0.0,0,1829,17452,1,2,42,7
8,6,0,2.0,1,3,0,0,2,22,0,0,0,0.0,1,0.0,0,1829,10653,0,2,50,0
8,6,0,2.0,1,0,0,1,1,8,0,0,0,4.0,1,0.0,0,1829,16613,0,2,42,0
8,6,0,2.0,1,2,0,1,1,32,1,0,0,3.0,1,0.0,0,2727,15446,0,2,59,0
8,6,0,2.0,1,3,0,0,1,32,1,0,0,3.0,1,0.0,0,3571,15069,1,2,48,8
8,6,0,2.0,1,2,0,1,1,32,1,0,0,4.0,1,0.0,0,2727,19943,1,3,51,8
8,6,0,2.0,1,2,0,0,1,7,1,0,0,3.0,1,0.0,0,2727,8330,0,1,42,0
8,6,0,2.0,1,3,0,1,1,36,0,0,0,4.0,1,0.0,1,3669,12568,0,2,41,0
8,6,0,2.0,1,2,0,1,1,13,1,0,0,2.0,1,3.0,1,2727,14444,0,1,37,0
8,6,0,2.0,1,3,0,1,1,30,0,0,0,4.0,1,0.0,0,1829,7072,1,2,49,5
8,6,0,2.0,1,0,0,1,1,8,1,0,0,4.0,1,0.0,0,1829,4840,1,2,55,4
8,6,0,2.0,1,2,0,1,1,7,1,0,0,3.0,1,2.0,0,2727,16830,0,1,50,0
8,6,0,2.0,1,2,0,1,1,19,1,0,0,2.0,1,0.0,0,2727,26016,0,2,39,0
8,6,0,2.0,1,2,1,0,1,8,1,0,0,4.0,1,0.0,0,4918,12892,1,2,45,9
8,6,0,2.0,1,2,0,1,1,43,1,0,0,3.0,1,0.0,0,2727,13055,0,2,55,0
8,6,0,2.0,1,2,0,1,1,47,1,0,0,3.0,1,3.0,1,2727,5439,0,2,42,0
8,6,0,2.0,1,2,0,1,1,19,1,0,0,4.0,1,0.0,0,2727,11333,1,2,48,7
8,6,0,2.0,1,0,0,1,1,8,1,0,0,3.0,1,0.0,0,3571,14534,1,2,22,8
8,6,0,2.0,1,0,2,1,1,19,1,1,0,2.0,1,0.0,1,3571,37698,0,1,56,0
8,6,0,2.0,1,0,0,1,1,15,1,0,0,2.0,1,0.0,0,3669,20671,0,2,40,0
8,6,0,2.0,1,3,0,0,1,48,0,0,0,3.0,1,0.0,0,1829,11665,0,1,43,0
8,6,0,2.0,1,3,0,1,1,25,1,0,0,3.0,1,0.0,1,6331,4952,1,2,42,9
8,6,0,2.0,1,2,0,0,1,48,1,0,0,0.0,1,0.0,0,4090,39918,1,2,56,6
8,6,0,2.0,1,3,0,1,1,7,1,0,0,4.0,1,0.0,0,3571,10562,1,1,68,7
8,6,0,2.0,1,2,0,1,1,8,1,0,0,4.0,1,0.0,0,2727,12911,1,1,62,7
8,6,0,2.0,1,2,0,0,1,45,1,0,0,2.0,1,0.0,0,2727,8006,0,1,50,0
8,6,0,2.0,1,2,0,1,1,8,1,0,0,4.0,1,0.0,1,4918,6171,1,2,47,8
8,6,0,2.0,1,3,3,0,1,8,0,0,0,2.0,1,0.0,0,1829,19560,0,2,61,0
8,6,0,2.0,1,3,0,1,1,45,0,0,0,2.0,1,0.0,0,1829,14668,0,2,61,0
8,6,0,2.0,1,2,0,1,1,8,1,0,0,4.0,1,0.0,0,2727,11001,1,2,47,6
8,6,0,2.0,1,2,0,1,1,0,1,0,0,3.0,1,0.0,0,2727,26585,0,2,49,0
8,6,0,2.0,1,2,3,1,1,8,1,0,0,4.0,1,1.0,0,2727,14781,0,2,41,0
