criterion,max_depth,min_samples_split,min_samples_leaf,n_estimators,max_features,min_weight_fraction_leaf,max_leaf_nodes,accuracy,f1_score,recall,roc_auc,precision,cv_score,train_score,overfitting
entropy,20,10,4,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,20,10,2,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,25,20,2,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,25,20,4,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,25,20,6,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,25,20,8,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,20,5,8,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,20,5,6,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,20,5,4,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,20,5,2,400,sqrt,0.01,50.0,0.8205974141774409,0.8137399950980649,0.8205974141774409,0.8858464226759273,0.8133289020197433,0.8143879672117313,0.8189357290946786,OK
entropy,25,10,2,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,25,10,4,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,25,10,6,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,25,10,8,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,20,10,8,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,20,10,6,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,20,10,4,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,20,10,2,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,25,5,8,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,25,5,6,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,25,5,4,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,25,5,2,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,30,5,8,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,30,5,6,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,30,5,4,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,30,5,2,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,20,5,8,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,20,5,6,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,20,5,4,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,20,5,2,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,25,20,2,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,25,20,4,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,25,20,6,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,25,20,8,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,30,10,2,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,30,10,4,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,30,10,6,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,30,10,8,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,30,20,2,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,30,20,4,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,30,20,6,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,30,20,8,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,20,20,8,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,20,20,6,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,20,20,4,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
entropy,20,20,2,300,sqrt,0.01,50.0,0.8203299152920196,0.8135778580193065,0.8203299152920196,0.8859051305163592,0.8130756273898453,0.814811512083345,0.8188688499007959,OK
