n_estimators,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,scale_pos_weight,accuracy,f1_score,recall,roc_auc,precision,cv_score,train_score,overfitting
200,0.05,5,5,0.7,0.7,3,0.0,1,5,0.7991975033437361,0.8096570920926971,0.7991975033437361,0.9345697538637993,0.8726523159216307,0.8049357041934534,0.80743250774684,OK
200,0.05,5,5,0.7,0.7,3,1.0,1,5,0.7991083370485956,0.8095736124673727,0.7991083370485956,0.9348032527643796,0.8726191380698284,0.8035312545386996,0.8075662661346055,OK
200,0.05,5,5,0.7,0.7,1,1.0,1,5,0.7990191707534552,0.8094901304039617,0.7990191707534552,0.934398085137983,0.8725859716872804,0.8043561133367997,0.807321042423702,OK
200,0.05,5,3,0.7,0.7,1,1.0,1,5,0.7990191707534552,0.8094687069251005,0.7990191707534552,0.9349342714814415,0.8715235283364756,0.8043338093388176,0.8088369708183784,OK
200,0.05,5,3,0.7,0.7,3,0.1,5,5,0.7989300044583147,0.8094003776946429,0.7989300044583147,0.9344876782345772,0.8722331192416602,0.8024165898759099,0.8077891967808815,OK
200,0.05,5,5,0.7,0.7,3,0.1,1,5,0.7988408381631743,0.8093231589472386,0.7988408381631743,0.9347229868958213,0.8725196733004431,0.8040885682337325,0.8087923846891232,OK
200,0.05,5,5,0.7,0.7,1,0.1,1,5,0.7988408381631743,0.8093210888160328,0.7988408381631743,0.9349078807957187,0.872412992392246,0.8046904854520026,0.8074102146822124,OK
200,0.05,5,3,0.7,0.7,3,1.0,1,5,0.7987516718680339,0.8092437577989057,0.7987516718680339,0.9351109518521726,0.872700216514106,0.8039102421044116,0.8077446106516263,OK
200,0.05,5,5,0.7,0.7,1,0.1,5,5,0.7986625055728934,0.8091436245746658,0.7986625055728934,0.9341295444979576,0.8718141918053477,0.8030408110921622,0.8065853712909914,OK
200,0.05,5,3,0.7,0.7,3,0.0,5,5,0.798573339277753,0.8090558844915369,0.798573339277753,0.9345062730282101,0.8715684108449808,0.8024611978718742,0.8080567135564126,OK
200,0.05,5,3,0.7,0.7,1,0.0,1,5,0.7984841729826125,0.808985079441826,0.7984841729826125,0.935257940215531,0.8721736775601593,0.804891134961122,0.8084579887197093,OK
200,0.05,5,5,0.7,0.7,1,1.0,5,5,0.7983058403923317,0.8088242073460811,0.7983058403923317,0.9342173477213681,0.8724280096424002,0.8022828299971025,0.8066968366141294,OK
200,0.05,5,3,0.7,0.7,1,1.0,5,5,0.7981275078020508,0.8086490639030048,0.7981275078020508,0.934563449532696,0.8719343712399922,0.8030408125830713,0.806384733709343,OK
200,0.05,5,5,0.7,0.7,1,0.0,5,5,0.7981275078020508,0.8086386089695978,0.7981275078020508,0.9343621086869864,0.8714017515892211,0.8025503676456248,0.8068751811311501,OK
200,0.05,5,3,0.7,0.7,1,0.1,10,5,0.7980383415069104,0.8085676169315559,0.7980383415069104,0.9342879681622132,0.8720080385449411,0.80179239400511,0.8050471498316873,OK
200,0.05,5,3,0.7,0.7,1,0.1,5,5,0.7980383415069104,0.8085635141878292,0.7980383415069104,0.9344643701082267,0.8717945125874227,0.8025503542274444,0.8067860088726397,OK
200,0.05,5,3,0.7,0.7,3,0.0,10,5,0.7980383415069104,0.8085614425544232,0.7980383415069104,0.9343381243863221,0.8716878738800041,0.8016363271465025,0.8059611654814187,OK
200,0.05,5,3,0.7,0.7,1,0.0,5,5,0.79794917521177,0.8084800259735905,0.79794917521177,0.934690331653955,0.8717613547526019,0.8022605423991189,0.8071204048420536,OK
200,0.05,5,5,0.7,0.7,3,0.0,5,5,0.79794917521177,0.8084779601837068,0.79794917521177,0.9341085035443067,0.8716546839497332,0.8025949592415905,0.8070312325835433,OK
200,0.05,5,3,0.7,0.7,3,1.0,5,5,0.79794917521177,0.8084737880470924,0.79794917521177,0.934227709098355,0.8714415905872058,0.8023274350112488,0.8062955614508327,OK
200,0.05,5,5,0.7,0.7,1,0.1,10,5,0.7978600089166296,0.8083861003253906,0.7978600089166296,0.9337191265768883,0.871195520992145,0.8013688193161591,0.8053146666072185,OK
200,0.05,5,5,0.7,0.7,3,0.0,10,5,0.7977708426214891,0.8083150827005675,0.7977708426214891,0.9337067963393989,0.8718018910908549,0.8007223224291949,0.8047796330561562,OK
200,0.05,5,3,0.7,0.7,3,0.1,10,5,0.7976816763263487,0.8082295464978808,0.7976816763263487,0.9338433238883714,0.8716619495603587,0.8013019431040278,0.8046458746683907,OK
200,0.05,5,5,0.7,0.7,3,0.1,5,5,0.7975925100312082,0.808141950114762,0.7975925100312082,0.9342436787446515,0.8714153217778219,0.8025949398597741,0.8071204048420536,OK
200,0.05,5,5,0.7,0.7,1,1.0,10,5,0.7975925100312082,0.8081398806782943,0.7975925100312082,0.9333280790611646,0.8713086882094496,0.8011458792272382,0.8051586151548253,OK
200,0.05,5,3,0.7,0.7,1,0.0,10,5,0.7975033437360678,0.8080563976691215,0.7975033437360678,0.9342823400054237,0.8712754910669286,0.8016363211828667,0.8051809082194529,OK
200,0.05,5,3,0.7,0.7,3,1.0,10,5,0.7975033437360678,0.8080522298772318,0.7975033437360678,0.933648764673281,0.8710624078602967,0.8009229704474055,0.8048242191854115,OK
200,0.05,5,5,0.7,0.7,3,1.0,5,5,0.7974141774409274,0.8079790446906705,0.7974141774409274,0.9340146147520711,0.8715626466821591,0.8026172468395742,0.8061840961276947,OK
200,0.05,5,3,0.7,0.7,1,1.0,10,5,0.7973250111457869,0.8078789616407643,0.7973250111457869,0.9337524381055886,0.8706767218673873,0.8018815503606801,0.805069442896315,OK
200,0.05,5,5,0.7,0.7,3,0.1,10,5,0.7972358448506465,0.8078120310274195,0.7972358448506465,0.9339115578316377,0.8714965015066928,0.8007891926776906,0.8045121162806251,OK
200,0.05,5,5,0.7,0.7,1,0.0,10,5,0.7970575122603656,0.8076327614201751,0.7970575122603656,0.9339109015448038,0.8707896945990236,0.8012350579464428,0.8050917359609425,OK
200,0.05,3,3,0.7,0.7,3,0.0,5,3,0.7975925100312082,0.8074906221145254,0.7975925100312082,0.9101821549961764,0.8523853690516502,0.8037095925952921,0.8060726308045567,OK
200,0.05,5,5,0.7,0.7,3,1.0,10,5,0.7967900133749443,0.8073823131563439,0.7967900133749443,0.9334157032972565,0.870690053437139,0.8009229808837682,0.8042668925697216,OK
200,0.05,3,3,0.7,0.7,3,0.1,1,3,0.7974141774409274,0.8073586141391297,0.7974141774409274,0.9099141910930659,0.8529526300823319,0.8033974424780785,0.804846512250039,OK
200,0.05,3,5,0.7,0.7,1,0.0,1,3,0.7972358448506465,0.8071703334313208,0.7972358448506465,0.9106245122098386,0.8524130668925676,0.8043337720660938,0.8055375972534944,OK
200,0.05,3,5,0.7,0.7,3,0.1,1,3,0.797146678555506,0.8071112024715319,0.797146678555506,0.9099360076584299,0.852835949339988,0.803642676128619,0.8050248567670598,OK
200,0.05,3,3,0.7,0.7,1,0.0,1,3,0.7970575122603656,0.8070054397512268,0.7970575122603656,0.9106712080124588,0.8523350121370177,0.804690473524731,0.805336959671846,OK
200,0.05,3,5,0.7,0.7,1,0.1,1,3,0.7970575122603656,0.8069960222778209,0.7970575122603656,0.9106244525473992,0.8521506876592947,0.803754145427625,0.8054707180596117,OK
200,0.05,3,3,0.7,0.7,1,0.1,1,3,0.7967900133749443,0.8067439863035147,0.7967900133749443,0.9106727592358848,0.8519413706308983,0.8037541663003503,0.8054038388657289,OK
200,0.05,3,3,0.7,0.7,1,0.0,5,3,0.7967900133749443,0.8067249805801009,0.7967900133749443,0.9100715209459314,0.8515735025222645,0.8028847457244638,0.8052032012840805,OK
200,0.05,3,3,0.7,0.7,1,0.1,5,3,0.7967900133749443,0.8067249805801009,0.7967900133749443,0.9100639239286397,0.8515735025222645,0.803219144676028,0.8052254943487082,OK
200,0.05,3,5,0.7,0.7,1,0.1,5,3,0.7967008470798038,0.8066520848158176,0.7967008470798038,0.9102763818755691,0.8517181701647304,0.8031745709709698,0.8052923735425909,OK
200,0.05,3,5,0.7,0.7,1,1.0,1,3,0.7965225144895229,0.8064872244455128,0.7965225144895229,0.9104181398317344,0.8516399612800538,0.803843371855916,0.8051363220901977,OK
200,0.05,3,5,0.7,0.7,3,0.0,5,3,0.7965225144895229,0.8064872244455128,0.7965225144895229,0.9098730240098363,0.8516399612800538,0.8032414471831011,0.804846512250039,OK
200,0.05,3,5,0.7,0.7,1,0.0,5,3,0.7964333481943825,0.8064189177298378,0.7964333481943825,0.9102103753300426,0.8518774642328506,0.802973927425486,0.8052254943487082,OK
200,0.05,3,3,0.7,0.7,3,1.0,1,3,0.7957200178332591,0.8057823140920789,0.7957200178332591,0.9103379137381358,0.8520295909861952,0.8045121503772279,0.8043337717636043,OK
200,0.05,3,5,0.7,0.7,3,1.0,1,3,0.7957200178332591,0.8057731418044197,0.7957200178332591,0.9103284274102611,0.8518439223153135,0.8038210440033907,0.8043783578928595,OK
200,0.05,3,3,0.7,0.7,3,0.0,1,3,0.7956308515381186,0.8057179731043346,0.7956308515381186,0.9102952352064395,0.8523631839808209,0.8033751727710027,0.8044006509574871,OK
200,0.05,3,3,0.7,0.7,3,0.1,5,3,0.7956308515381186,0.8056952512987353,0.7956308515381186,0.9102140545138095,0.8518979599025867,0.8038656475266279,0.8045121162806251,OK
200,0.05,3,5,0.7,0.7,3,0.1,5,3,0.7956308515381186,0.8056906631538503,0.7956308515381186,0.910186530241737,0.8518051311773883,0.803531241120519,0.8045567024098803,OK
200,0.05,3,3,0.7,0.7,1,1.0,1,3,0.7955416852429782,0.8055709935849837,0.7955416852429782,0.9101401128638346,0.8510260646148784,0.8034866614518249,0.8048242191854115,OK
200,0.05,3,5,0.7,0.7,3,0.0,1,3,0.7954525189478378,0.8055484425398534,0.7954525189478378,0.9102942607199284,0.8521927534562239,0.8030407693467115,0.8044452370867423,OK
200,0.05,3,5,0.7,0.7,1,1.0,5,3,0.7950066874721355,0.8050949161974514,0.7950066874721355,0.9086240902770668,0.8511624940777562,0.8035312277023383,0.8035535145016386,OK
200,0.05,3,3,0.7,0.7,1,1.0,5,3,0.7950066874721355,0.8050902920577688,0.7950066874721355,0.9086475773907358,0.8510698122129943,0.8033528792093833,0.8037318590186593,OK
200,0.05,3,3,0.7,0.7,3,1.0,10,3,0.7949175211769951,0.8050262140966151,0.7949175211769951,0.9097095489257062,0.8514022477033588,0.8024165704940937,0.8027286711104176,OK
200,0.05,3,5,0.7,0.7,3,1.0,5,3,0.7949175211769951,0.8050124455732355,0.7949175211769951,0.9086271131739996,0.8511236805865866,0.8038879321427936,0.8035089283723833,OK
200,0.05,3,3,0.7,0.7,3,1.0,5,3,0.7948283548818547,0.8049253597957092,0.7948283548818547,0.9086528077979286,0.8509921370183668,0.8042892132701249,0.8037318590186593,OK
200,0.05,3,5,0.7,0.7,3,1.0,10,3,0.7947391885867142,0.8048196301563579,0.7947391885867142,0.9093607424171226,0.850490529088276,0.80255033186381,0.8030630670798314,OK
200,0.05,3,5,0.7,0.7,3,0.1,10,3,0.7934908604547481,0.8036698747164178,0.7934908604547481,0.9083034842148697,0.8500390765225951,0.8024388998375279,0.8025057404641416,OK
200,0.05,3,3,0.7,0.7,1,0.0,10,3,0.7933125278644673,0.8035321940929723,0.7933125278644673,0.9081968475480686,0.8505204668116799,0.803286029833613,0.8021044653008449,OK
200,0.05,3,3,0.7,0.7,3,0.1,10,3,0.7933125278644673,0.8034864560168522,0.7933125278644673,0.9082739513073352,0.8495904167572828,0.8028847740517339,0.8029516017566934,OK
200,0.05,3,5,0.7,0.7,3,0.0,10,3,0.7930450289790459,0.8032711461741439,0.7930450289790459,0.9085312356337817,0.8501248134809375,0.8024166062759085,0.8021490514301001,OK
200,0.05,3,3,0.7,0.7,1,0.1,10,3,0.7929558626839055,0.803215519632889,0.7929558626839055,0.9084495577541561,0.8506471135181785,0.8031522416275353,0.8027509641750451,OK
200,0.05,3,5,0.7,0.7,1,0.1,10,3,0.7929558626839055,0.803215519632889,0.7929558626839055,0.9084380627908196,0.8506471135181785,0.8030184996396353,0.8026840849811624,OK
200,0.05,3,5,0.7,0.7,1,1.0,10,3,0.7925100312082033,0.8028072436056545,0.7925100312082033,0.9082562514502945,0.8505490627678582,0.8020376187101966,0.801658604008293,OK
200,0.05,3,5,0.7,0.7,1,0.0,10,3,0.7925100312082033,0.8027625838635211,0.7925100312082033,0.9084307243107655,0.8496134357256852,0.8034420847649489,0.8016140178790379,OK
200,0.05,3,3,0.7,0.7,3,0.0,10,3,0.7921533660276415,0.8024416142540745,0.7921533660276415,0.9086011997877926,0.8496458129017131,0.8023274186112502,0.8020598791715897,OK
200,0.05,3,3,0.7,0.7,1,1.0,10,3,0.7918858671422202,0.8022029953814642,0.7918858671422202,0.9082293834650561,0.8497175674049766,0.8023274350112488,0.8013465011035067,OK
400,0.01,6,3,0.7,0.7,1,0.1,1,5,0.7892108782880072,0.8002718624391807,0.7892108782880072,0.9300562505434254,0.86758085111935,0.7937668847675633,0.79621909623916,OK
400,0.01,6,3,0.7,0.7,3,0.0,1,5,0.7892108782880072,0.8002702675932878,0.7892108782880072,0.9299932867823116,0.8674718080838701,0.7935662531493515,0.796553492208574,OK
200,0.01,5,3,0.7,0.7,1,0.0,1,3,0.7895675434685688,0.8000437740092587,0.7895675434685688,0.9088675528050375,0.8484394963962996,0.7961076267376082,0.7965089060793187,OK
200,0.01,5,3,0.7,0.7,1,0.1,1,3,0.7895675434685688,0.8000437740092587,0.7895675434685688,0.9088672942678,0.8484394963962996,0.796040744561841,0.7966203714024567,OK
200,0.01,5,5,0.7,0.7,3,0.1,1,3,0.7895675434685688,0.8000437740092587,0.7895675434685688,0.9087172432325491,0.8484394963962996,0.7952827903031424,0.7963974407561808,OK
400,0.01,6,3,0.7,0.7,3,0.1,1,5,0.7889433794025859,0.8000191935457843,0.7889433794025859,0.9299031766112419,0.8673746949787922,0.7936331248887559,0.796330561562298,OK
200,0.01,5,3,0.7,0.7,3,1.0,1,3,0.7894783771734284,0.799961217237316,0.7894783771734284,0.9084806617725965,0.8484012995743362,0.7951713538041335,0.7968655951133602,OK
400,0.01,6,3,0.7,0.7,1,0.0,1,5,0.7888542131074454,0.7999370662473412,0.7888542131074454,0.9300826611166279,0.8674515147825093,0.7938114718908021,0.7963974407561808,OK
400,0.01,6,5,0.7,0.7,1,0.0,1,5,0.7888542131074454,0.7999370662473412,0.7888542131074454,0.9298917214228649,0.8674515147825093,0.7934324917796349,0.7959292863990013,OK
400,0.01,6,5,0.7,0.7,3,1.0,1,5,0.7886758805171645,0.7997696512327839,0.7886758805171645,0.9296179106006871,0.8673869108092374,0.7930312166159394,0.7954165459125666,OK
200,0.01,5,3,0.7,0.7,1,0.0,5,3,0.7892108782880072,0.7997221464548536,0.7892108782880072,0.9080003393599557,0.8484756861042242,0.7944802519030231,0.7953719597833114,OK
400,0.01,6,3,0.7,0.7,1,1.0,1,5,0.7885867142220241,0.7996874762853581,0.7885867142220241,0.9298176803354906,0.8674639726740914,0.7932095725634394,0.7955948904295873,OK
400,0.01,6,3,0.7,0.7,3,1.0,1,5,0.7885867142220241,0.7996874762853581,0.7885867142220241,0.929762373254108,0.8674639726740914,0.7931426859149453,0.7954611320418218,OK
400,0.01,6,5,0.7,0.7,1,1.0,1,5,0.7885867142220241,0.799684388739196,0.7885867142220241,0.9296921107878997,0.8672453606734488,0.7929866399290632,0.7956394765588426,OK
400,0.01,6,5,0.7,0.7,3,0.0,1,5,0.7885867142220241,0.799684388739196,0.7885867142220241,0.9297816243345749,0.8672453606734488,0.7935662501675335,0.7959738725282565,OK
200,0.01,5,3,0.7,0.7,1,1.0,1,3,0.7891217119928667,0.7996395708667755,0.7891217119928667,0.9086048193091202,0.8484375959332215,0.7955949165658126,0.796709543660967,OK
200,0.01,5,3,0.7,0.7,3,0.0,1,3,0.7891217119928667,0.7996266491126995,0.7891217119928667,0.9088759652090018,0.8481542552136788,0.7961968024749947,0.7963974407561808,OK
400,0.01,6,5,0.7,0.7,1,0.1,1,5,0.7884975479268836,0.7995991221024886,0.7884975479268836,0.9298908264862729,0.8671038416513622,0.793655421432193,0.7955948904295873,OK
400,0.01,6,5,0.7,0.7,3,0.1,1,5,0.7884975479268836,0.7995975497780221,0.7884975479268836,0.9297349683069144,0.8669947130199472,0.7930980973007976,0.7956394765588426,OK
200,0.01,5,3,0.7,0.7,3,0.1,1,3,0.7890325456977263,0.7995527066464398,0.7890325456977263,0.9088123053860944,0.8483049690002034,0.7959961574386022,0.796553492208574,OK
200,0.01,5,5,0.7,0.7,3,0.0,1,3,0.7890325456977263,0.7995440885037115,0.7890325456977263,0.9087756129858243,0.848116087610013,0.7953496754607275,0.7964197338208083,OK
200,0.01,5,5,0.7,0.7,3,1.0,1,3,0.7890325456977263,0.7995440885037115,0.7890325456977263,0.908357598047463,0.848116087610013,0.7953050972829425,0.7966649575317118,OK
200,0.01,5,5,0.7,0.7,1,1.0,1,3,0.7888542131074454,0.7993789615822489,0.7888542131074454,0.9085302412597906,0.8480397876999816,0.7955503175153021,0.7966872505963395,OK
200,0.01,5,3,0.7,0.7,1,0.1,5,3,0.7886758805171645,0.7992181209987926,0.7886758805171645,0.9079634083099277,0.8480580583813386,0.7947254885353813,0.7953273736540563,OK
200,0.01,5,5,0.7,0.7,1,0.1,1,3,0.7886758805171645,0.7992095181376392,0.7886758805171645,0.9086610809895341,0.8478690830178534,0.7955503160243933,0.7961745101099048,OK
200,0.01,5,5,0.7,0.7,1,0.0,1,3,0.7884083816317432,0.7989618188866209,0.7884083816317432,0.9088875794972174,0.8477547026106383,0.795840114434538,0.7961299239806496,OK
400,0.01,6,3,0.7,0.7,1,0.0,5,5,0.7876950512706197,0.798850138831959,0.7876950512706197,0.9292397501718874,0.8671420147509067,0.7918942747915289,0.7943018926811869,OK
400,0.01,6,3,0.7,0.7,1,0.1,5,5,0.7876950512706197,0.7988486654756233,0.7876950512706197,0.9292001740870435,0.8670323511387181,0.7918942747915289,0.7943018926811869,OK
400,0.01,6,5,0.7,0.7,1,0.1,5,5,0.7876058849754792,0.7987678423345614,0.7876058849754792,0.9291059472076507,0.8672196564440098,0.7913146585894228,0.7939452036471454,OK
400,0.01,6,3,0.7,0.7,3,0.1,5,5,0.7875167186803388,0.7986826369375425,0.7875167186803388,0.9291511315618044,0.8670777506048493,0.7914038268722647,0.793856031388635,OK
400,0.01,6,5,0.7,0.7,1,1.0,5,5,0.7875167186803388,0.7986826369375425,0.7875167186803388,0.9290079019321322,0.8670777506048493,0.790735039405499,0.7933432909022003,OK
200,0.01,5,5,0.7,0.7,1,0.1,5,3,0.7880517164511814,0.7986357955405844,0.7880517164511814,0.9078065159816185,0.8476970187050847,0.7942796143211752,0.7947923401029939,OK
200,0.01,5,5,0.7,0.7,1,0.0,5,3,0.787962550156041,0.7985489482911468,0.787962550156041,0.9078195820558612,0.8475643027325569,0.7945694276404095,0.7947923401029939,OK
400,0.01,6,5,0.7,0.7,1,0.0,5,5,0.7873383860900579,0.7985151235032775,0.7873383860900579,0.9290898383489954,0.8670135288098832,0.7916490545591692,0.7941235481641661,OK
400,0.01,6,3,0.7,0.7,3,1.0,5,5,0.7873383860900579,0.7985136756592693,0.7873383860900579,0.9289620215161848,0.8669037389715983,0.791047138831808,0.7934770492899659,OK
400,0.01,6,3,0.7,0.7,3,0.0,5,5,0.7872492197949176,0.7984284655458351,0.7872492197949176,0.9291771244979306,0.8667618748804579,0.7918050960723244,0.7939229105825177,OK
400,0.01,6,5,0.7,0.7,3,1.0,5,5,0.7871600534997771,0.7983432513195656,0.7871600534997771,0.9288665019506038,0.8666200421184276,0.7907127428620617,0.7935439284838487,OK
400,0.01,6,5,0.7,0.7,3,0.1,5,5,0.7869817209094963,0.7981814701454062,0.7869817209094963,0.9290250449397381,0.8669952120651698,0.7911808897651618,0.793521635419221,OK
400,0.01,6,5,0.7,0.7,3,0.0,5,5,0.7869817209094963,0.7981800618919466,0.7869817209094963,0.9289554586478439,0.8668852120537265,0.7912031892904169,0.7936999799362419,OK
400,0.01,6,3,0.7,0.7,1,1.0,5,5,0.7869817209094963,0.7981786396365956,0.7869817209094963,0.9290276700870745,0.8667752960385945,0.7909579720398751,0.7938337383240074,OK
200,0.01,5,3,0.7,0.7,3,0.1,5,3,0.7875167186803388,0.7981528797714189,0.7875167186803388,0.907772210078927,0.8477539740901224,0.7941458529514588,0.7943687718750697,OK
200,0.01,5,3,0.7,0.7,3,0.0,5,3,0.7874275523851983,0.7980660827038576,0.7874275523851983,0.9077872649011517,0.8476210232842747,0.7940344045251783,0.7944356510689524,OK
200,0.01,5,5,0.7,0.7,3,0.1,5,3,0.7873383860900579,0.797975071431134,0.7873383860900579,0.907729193460074,0.8473931288334274,0.7937668862584722,0.7942350134873041,OK
200,0.01,5,5,0.7,0.7,3,0.0,5,3,0.7872492197949176,0.7978924720701606,0.7872492197949176,0.9077110560784769,0.8473551948779037,0.7939452302787006,0.7941235481641661,OK
400,0.01,6,3,0.7,0.7,1,0.0,10,5,0.7866250557289345,0.7978435571611373,0.7866250557289345,0.928632824062705,0.8666470219007733,0.7897541495306063,0.7926299128341173,OK
200,0.01,5,3,0.7,0.7,1,0.0,10,3,0.7869817209094963,0.7976404613212091,0.7869817209094963,0.9075086810838167,0.8471464481318067,0.792228672252184,0.7939229105825177,OK
400,0.01,6,5,0.7,0.7,3,0.0,10,5,0.7863575568435132,0.7975922146717053,0.7863575568435132,0.928466445406521,0.8665509268058715,0.7893528713850929,0.7928974296096485,OK
400,0.01,6,3,0.7,0.7,1,0.1,10,5,0.7863575568435132,0.7975908233480988,0.7863575568435132,0.9286308750896827,0.8664408741279878,0.7897541525124243,0.793142653320552,OK
200,0.01,5,5,0.7,0.7,1,0.1,10,3,0.7868925546143558,0.7975578597576423,0.7868925546143558,0.9074693436487304,0.8471085309377006,0.79173822433292,0.7939452036471454,OK
200,0.01,5,5,0.7,0.7,1,1.0,5,3,0.7868925546143558,0.7975536497266067,0.7868925546143558,0.907771553792093,0.8470135589097074,0.7936777149938125,0.7936108076777315,OK
400,0.01,6,5,0.7,0.7,1,0.0,10,5,0.7861792242532323,0.7974260027692406,0.7861792242532323,0.9285801620161385,0.8665971156664402,0.789731857459896,0.7923846891232138,OK
200,0.01,5,3,0.7,0.7,1,0.1,10,3,0.7867142220240749,0.797388452108904,0.7867142220240749,0.9073985243330873,0.8469377001555092,0.7916490545591692,0.7938783244532626,OK
200,0.01,5,3,0.7,0.7,3,1.0,5,3,0.7866250557289345,0.7973142209012338,0.7866250557289345,0.9074015472300201,0.8470899811309858,0.7937445837513991,0.7933432909022003,OK
200,0.01,5,3,0.7,0.7,3,0.1,10,3,0.7866250557289345,0.7973100431089508,0.7866250557289345,0.9073276453550045,0.8469948486727571,0.7909579720398751,0.7934770492899659,OK
400,0.01,6,5,0.7,0.7,3,0.1,10,5,0.7860008916629514,0.7972556847712765,0.7860008916629514,0.9283933986931381,0.8663127683459043,0.7892636956477065,0.7926967920280001,OK
400,0.01,6,5,0.7,0.7,3,1.0,10,5,0.785911725367811,0.797171892784537,0.785911725367811,0.9282912168218169,0.8662807681113603,0.7884834418637526,0.7921394654123103,OK
400,0.01,6,3,0.7,0.7,3,0.0,10,5,0.785911725367811,0.7971691324519115,0.785911725367811,0.9284654311450503,0.8660605998403187,0.7896649857204915,0.7927190850926277,OK
200,0.01,5,5,0.7,0.7,1,0.0,10,3,0.7864467231386536,0.797144822005205,0.7864467231386536,0.907331941050646,0.8469191181707361,0.7920280331794274,0.7937668591301246,OK
200,0.01,5,5,0.7,0.7,3,1.0,5,3,0.7864467231386536,0.797144822005205,0.7864467231386536,0.9077703804307835,0.8469191181707361,0.7936108313271365,0.7936999799362419,OK
200,0.01,5,5,0.7,0.7,3,0.1,10,3,0.7864467231386536,0.7971364444198693,0.7864467231386536,0.9073275260301257,0.8467289509086673,0.7910917244641378,0.7936553938069867,OK
400,0.01,6,3,0.7,0.7,3,0.1,10,5,0.7858225590726705,0.7970839556269337,0.7858225590726705,0.9284460806271844,0.8659185574442279,0.7894866297729916,0.7925853267048621,OK
200,0.01,5,5,0.7,0.7,3,0.0,10,3,0.7863575568435132,0.7970622084400623,0.7863575568435132,0.9072561697525273,0.846881270195179,0.7907573299853005,0.7934770492899659,OK
200,0.01,5,3,0.7,0.7,1,1.0,5,3,0.7863575568435132,0.7970580329198801,0.7863575568435132,0.9076270115887527,0.8467861211565275,0.7939229337352632,0.7934770492899659,OK
200,0.01,5,3,0.7,0.7,3,0.0,10,3,0.7863575568435132,0.7970496368114273,0.7863575568435132,0.9073863929703964,0.8465960385911263,0.7910694264297916,0.793856031388635,OK
400,0.01,6,5,0.7,0.7,1,0.1,10,5,0.7857333927775301,0.7970042999730983,0.7857333927775301,0.9285111524611591,0.8662167990477838,0.7894866327548095,0.7927636712218828,OK
400,0.01,6,3,0.7,0.7,1,1.0,10,5,0.7857333927775301,0.7970029397589515,0.7857333927775301,0.9284929554171228,0.8661066099949507,0.7891968224173929,0.7919834139599171,OK
400,0.01,6,3,0.7,0.7,3,1.0,10,5,0.7857333927775301,0.7970029397589515,0.7857333927775301,0.9283605445764734,0.8661066099949507,0.7887955368173346,0.7917827763782688,OK
400,0.01,6,5,0.7,0.7,1,1.0,10,5,0.7857333927775301,0.7970029397589515,0.7857333927775301,0.9283669085700161,0.8661066099949507,0.7891745288557734,0.791827362507524,OK
200,0.01,5,3,0.7,0.7,1,1.0,10,3,0.7862683905483727,0.7969837475943138,0.7862683905483727,0.9070546101445398,0.8469386841535008,0.7912031997267795,0.7929420157389037,OK
200,0.01,5,5,0.7,0.7,1,1.0,10,3,0.7860008916629514,0.7967275815814222,0.7860008916629514,0.9071848930248483,0.8466347263577096,0.7910917393732273,0.7931203602559244,OK
200,0.01,5,3,0.7,0.7,3,1.0,10,3,0.785911725367811,0.7966449636937619,0.785911725367811,0.9071444021159324,0.8465969063720405,0.7908465191408677,0.7929643088035312,OK
200,0.01,5,5,0.7,0.7,3,1.0,10,3,0.785911725367811,0.7966449636937619,0.785911725367811,0.9071232219499229,0.8465969063720405,0.7904229414700988,0.792919722674276,OK
400,0.05,3,3,0.7,0.7,1,0.0,1,5,0.7841283994650022,0.7954708887493374,0.7841283994650022,0.9204066862343557,0.8636621972010458,0.7893974063265183,0.7896872283032749,OK
400,0.05,3,3,0.7,0.7,1,0.1,10,5,0.7836825679893,0.7950521732193828,0.7836825679893,0.9205525807863238,0.8635005768422833,0.7881267016414824,0.789241367010723,OK
400,0.05,3,5,0.7,0.7,1,0.1,1,5,0.7835934016941596,0.7949712967948517,0.7835934016941596,0.9206778122467578,0.8636874055034037,0.7899324383872033,0.7900216242726887,OK
400,0.05,3,3,0.7,0.7,1,0.0,10,5,0.7834150691038787,0.7947980020920172,0.7834150691038787,0.9205422790717764,0.8631848153148994,0.7887063044254078,0.7895534699155092,OK
400,0.05,3,3,0.7,0.7,1,0.1,5,5,0.7830584039233169,0.7944615446780398,0.7830584039233169,0.9205061634084213,0.8629461240431341,0.7887286173688436,0.7902445549189647,OK
400,0.05,3,3,0.7,0.7,1,0.1,1,5,0.7828800713330362,0.794295470826314,0.7828800713330362,0.9208748176218663,0.8629910251746109,0.7897763715285958,0.7893528323338609,OK
400,0.05,3,5,0.7,0.7,3,0.0,5,5,0.7827909050378957,0.7942159060658341,0.7827909050378957,0.9202487000946565,0.8632879111373402,0.7887732179102631,0.7889515571705642,OK
400,0.05,3,3,0.7,0.7,1,1.0,1,5,0.7827909050378957,0.7942145200428455,0.7827909050378957,0.920836275685973,0.8631781118328846,0.7900661997569198,0.7900662104019439,OK
